person_id,full_name,is_pep,is_sanctioned,risk_level,confidence_score,primary_source,political_party,constituency,county,position_title,institution_name,profile_url,source_url,entity_status
243,HON. MUTAI KIPRONOH ALFRED,True,False,LOW,95.0,National Assembly,UDA,KURESOI NORTH,NAKURU,Member of Parliament,National Assembly of Kenya,https://www.parliament.go.ke/the-national-assembly/hon-mutai-kipronoh-alfred,https://www.parliament.go.ke/the-national-assembly/mps?field_name_value=%20&field_parliament_value=2022&field_employment_history_value=&page=21,ACTIVE
244,HON. MUTHAMA STANLEY MUIRURI,True,False,LOW,95.0,National Assembly,JP,LAMU WEST,LAMU,Member of Parliament,National Assembly of Kenya,https://www.parliament.go.ke/the-national-assembly/hon-muthama-stanley-muiruri,https://www.parliament.go.ke/the-national-assembly/mps?field_name_value=%20&field_parliament_value=2022&field_employment_history_value=&page=21,ACTIVE
245,"HON. MUTUA, DIDMUS WEKESA BARASA, CBS",True,False,LOW,95.0,National Assembly,UDA,KIMILILI,BUNGOMA,Member of Parliament,National Assembly of Kenya,https://www.parliament.go.ke/the-national-assembly/hon-mutua-didmus-wekesa-barasa-cbs,https://www.parliament.go.ke/the-national-assembly/mps?field_name_value=%20&field_parliament_value=2022&field_employment_history_value=&page=21,ACTIVE
246,HON. MUTUSE ECKOMAS MWENGI,True,False,LOW,95.0,National Assembly,MCCP,KIBWEZI WEST,MAKUENI,Member of Parliament,National Assembly of Kenya,https://www.parliament.go.ke/the-national-assembly/hon-mutuse-eckomas-mwengi,https://www.parliament.go.ke/the-national-assembly/mps?field_name_value=%20&field_parliament_value=2022&field_employment_history_value=&page=21,ACTIVE
247,HON. MWAFRIKA AUGUSTINE KAMANDE,True,False,LOW,95.0,National Assembly,UDA,ROYSAMBU,NAIROBI,Member of Parliament,National Assembly of Kenya,https://www.parliament.go.ke/the-national-assembly/hon-mwafrika-augustine-kamande,https://www.parliament.go.ke/the-national-assembly/mps?field_name_value=%20&field_parliament_value=2022&field_employment_history_value=&page=21,ACTIVE
248,HON. MWAGO AMOS MAINA,True,False,LOW,95.0,National Assembly,JP,STAREHE,NAIROBI,Member of Parliament,National Assembly of Kenya,https://www.parliament.go.ke/the-national-assembly/hon-mwago-amos-maina,https://www.parliament.go.ke/the-national-assembly/mps?field_name_value=%20&field_parliament_value=2022&field_employment_history_value=&page=21,ACTIVE
249,HON. MWAKUWONA DANSON MWASHAKO,True,False,LOW,95.0,National Assembly,WDM,WUNDANYI,TAITA TAVETA,Member of Parliament,National Assembly of Kenya,https://www.parliament.go.ke/the-national-assembly/hon-mwakuwona-danson-mwashako,https://www.parliament.go.ke/the-national-assembly/mps?field_name_value=%20&field_parliament_value=2022&field_employment_history_value=&page=21,ACTIVE
250,"HON. MWALE NICHOLAS SCOTT TINDI, CBS",True,False,LOW,95.0,National Assembly,ODM,BUTERE,KAKAMEGA,Member of Parliament,National Assembly of Kenya,https://www.parliament.go.ke/the-national-assembly/hon-mwale-nicholas-scott-tindi-cbs,https://www.parliament.go.ke/the-national-assembly/mps?field_name_value=%20&field_parliament_value=2022&field_employment_history_value=&page=21,ACTIVE
251,"HON. MWALYO, JOSHUA MBITHI",True,False,LOW,95.0,National Assembly,IND,MASINGA,MACHAKOS,Member of Parliament,National Assembly of Kenya,https://www.parliament.go.ke/the-national-assembly/hon-mwalyo-joshua-mbithi,https://www.parliament.go.ke/the-national-assembly/mps?field_name_value=%20&field_parliament_value=2022&field_employment_history_value=&page=21,ACTIVE
252,HON. MWANGI TERESIA WANJIRU,True,False,LOW,95.0,National Assembly,,,,Member of Parliament,National Assembly of Kenya,https://www.parliament.go.ke/the-national-assembly/hon-mwangi-teresia-wanjiru,https://www.parliament.go.ke/the-national-assembly/mps?field_name_value=%20&field_parliament_value=2022&field_employment_history_value=&page=22,ACTIVE
253,"HON. MWANYANJE GERTRUDE MBEYU, CBS",True,False,LOW,95.0,National Assembly,ODM,KILIFI,KILIFI,Member of Parliament,National Assembly of Kenya,https://www.parliament.go.ke/the-national-assembly/hon-mwanyanje-gertrude-mbeyu-cbs,https://www.parliament.go.ke/the-national-assembly/mps?field_name_value=%20&field_parliament_value=2022&field_employment_history_value=&page=22,ACTIVE
254,"HON. MWENJE MARK SAMUEL , CBS",True,False,LOW,95.0,National Assembly,JP,EMBAKASI WEST,NAIROBI,Member of Parliament,National Assembly of Kenya,https://www.parliament.go.ke/the-national-assembly/hon-mwenje-mark-samuel-cbs,https://www.parliament.go.ke/the-national-assembly/mps?field_name_value=%20&field_parliament_value=2022&field_employment_history_value=&page=22,ACTIVE
255,HON. MWIRIGI JOHN PAUL,True,False,LOW,95.0,National Assembly,UDA,IGEMBE SOUTH,MERU,Member of Parliament,National Assembly of Kenya,https://www.parliament.go.ke/the-national-assembly/hon-mwirigi-john-paul,https://www.parliament.go.ke/the-national-assembly/mps?field_name_value=%20&field_parliament_value=2022&field_employment_history_value=&page=22,ACTIVE
256,HON. NABII NABWERA DARAJA,True,False,LOW,95.0,National Assembly,ODM,LUGARI,KAKAMEGA,Member of Parliament,National Assembly of Kenya,https://www.parliament.go.ke/the-national-assembly/hon-nabii-nabwera-daraja,https://www.parliament.go.ke/the-national-assembly/mps?field_name_value=%20&field_parliament_value=2022&field_employment_history_value=&page=22,ACTIVE
257,"HON. NABUIN, PAUL EKWOM",True,False,LOW,95.0,National Assembly,ODM,TURKANA NORTH,TURKANA,Member of Parliament,National Assembly of Kenya,https://www.parliament.go.ke/the-national-assembly/hon-nabuin-paul-ekwom,https://www.parliament.go.ke/the-national-assembly/mps?field_name_value=%20&field_parliament_value=2022&field_employment_history_value=&page=22,ACTIVE
258,"HON. NABULINDO, PETER OSCAR",True,False,LOW,95.0,National Assembly,ODM,MATUNGU,KAKAMEGA,Member of Parliament,National Assembly of Kenya,https://www.parliament.go.ke/the-national-assembly/hon-nabulindo-peter-oscar,https://www.parliament.go.ke/the-national-assembly/mps?field_name_value=%20&field_parliament_value=2022&field_employment_history_value=&page=22,ACTIVE
259,"HON. NAICCA JOHNSON MANYA, CBS",True,False,LOW,95.0,National Assembly,ODM,MUMIAS WEST,KAKAMEGA,Member of Parliament,National Assembly of Kenya,https://www.parliament.go.ke/the-national-assembly/hon-naicca-johnson-manya-cbs,https://www.parliament.go.ke/the-national-assembly/mps?field_name_value=%20&field_parliament_value=2022&field_employment_history_value=&page=22,ACTIVE
260,HON. NAMUAR JOSEPH EMATHE,True,False,LOW,95.0,National Assembly,UDA,TURKANA CENTRAL,TURKANA,Member of Parliament,National Assembly of Kenya,https://www.parliament.go.ke/the-national-assembly/hon-namuar-joseph-emathe,https://www.parliament.go.ke/the-national-assembly/mps?field_name_value=%20&field_parliament_value=2022&field_employment_history_value=&page=22,ACTIVE
261,"HON. NANOK, DANIEL EPUYO",True,False,LOW,95.0,National Assembly,UDA,TURKANA WEST,TURKANA,Member of Parliament,National Assembly of Kenya,https://www.parliament.go.ke/the-national-assembly/hon-nanok-daniel-epuyo,https://www.parliament.go.ke/the-national-assembly/mps?field_name_value=%20&field_parliament_value=2022&field_employment_history_value=&page=22,ACTIVE
262,HON. NDAKWA DAVID ATHMAN,True,False,LOW,95.0,National Assembly,UDA,MALAVA,KAKAMEGA,Member of Parliament,National Assembly of Kenya,https://www.parliament.go.ke/the-national-assembly/hon-ndakwa-david-athman,https://www.parliament.go.ke/the-national-assembly/mps?field_name_value=%20&field_parliament_value=2022&field_employment_history_value=&page=23,ACTIVE
263,"HON. NDUNG’U, GEORGE KOIMBURI",True,False,LOW,95.0,National Assembly,UDA,JUJA,KIAMBU,Member of Parliament,National Assembly of Kenya,https://www.parliament.go.ke/the-national-assembly/hon-ndungu-george-koimburi,https://www.parliament.go.ke/the-national-assembly/mps?field_name_value=%20&field_parliament_value=2022&field_employment_history_value=&page=23,ACTIVE
264,HON. NDUYO SUSAN NGUGI,True,False,LOW,95.0,National Assembly,TSP,THARAKA NITHI,THARAKA NITHI,Member of Parliament,National Assembly of Kenya,https://www.parliament.go.ke/the-national-assembly/hon-nduyo-susan-ngugi,https://www.parliament.go.ke/the-national-assembly/mps?field_name_value=%20&field_parliament_value=2022&field_employment_history_value=&page=23,ACTIVE
265,HON. NGANGA ALICE WAMBUI,True,False,LOW,95.0,National Assembly,UDA,THIKA TOWN,KIAMBU,Member of Parliament,National Assembly of Kenya,https://www.parliament.go.ke/the-national-assembly/hon-nganga-alice-wambui,https://www.parliament.go.ke/the-national-assembly/mps?field_name_value=%20&field_parliament_value=2022&field_employment_history_value=&page=23,ACTIVE
266,HON. NGIKOLONG NICHOLAS NGIKOR NIXON,True,False,LOW,95.0,National Assembly,JP,TURKANA EAST,TURKANA,Member of Parliament,National Assembly of Kenya,https://www.parliament.go.ke/the-national-assembly/hon-ngikolong-nicholas-ngikor-nixon,https://www.parliament.go.ke/the-national-assembly/mps?field_name_value=%20&field_parliament_value=2022&field_employment_history_value=&page=23,ACTIVE
267,"HON. NGITIT, CECILIA ASINYEN",True,False,LOW,95.0,National Assembly,UDA,TURKANA,TURKANA,Member of Parliament,National Assembly of Kenya,https://www.parliament.go.ke/the-national-assembly/hon-ngitit-cecilia-asinyen,https://www.parliament.go.ke/the-national-assembly/mps?field_name_value=%20&field_parliament_value=2022&field_employment_history_value=&page=23,ACTIVE
268,"HON. NGUNA, NGUSYA CHARLES",True,False,LOW,95.0,National Assembly,WDM,MWINGI WEST,KITUI,Member of Parliament,National Assembly of Kenya,https://www.parliament.go.ke/the-national-assembly/hon-nguna-ngusya-charles,https://www.parliament.go.ke/the-national-assembly/mps?field_name_value=%20&field_parliament_value=2022&field_employment_history_value=&page=23,ACTIVE
269,HON. NGURO ONESMUS NGOGOYO,True,False,LOW,95.0,National Assembly,UDA,KAJIADO NORTH,KAJIADO,Member of Parliament,National Assembly of Kenya,https://www.parliament.go.ke/the-national-assembly/hon-nguro-onesmus-ngogoyo,https://www.parliament.go.ke/the-national-assembly/mps?field_name_value=%20&field_parliament_value=2022&field_employment_history_value=&page=23,ACTIVE
270,HON. NG’ELECHEI CAROLINE JEPTOO,True,False,LOW,95.0,National Assembly,IND.,ELGEYO MARAKWET,ELGEYO MARAKWET,Member of Parliament,National Assembly of Kenya,https://www.parliament.go.ke/the-national-assembly/hon-ngelechei-caroline-jeptoo,https://www.parliament.go.ke/the-national-assembly/mps?field_name_value=%20&field_parliament_value=2022&field_employment_history_value=&page=23,ACTIVE
271,HON. NJERU PAMELA NJOKI,True,False,LOW,95.0,National Assembly,UDA,EMBU,EMBU,Member of Parliament,National Assembly of Kenya,https://www.parliament.go.ke/the-national-assembly/hon-njeru-pamela-njoki,https://www.parliament.go.ke/the-national-assembly/mps?field_name_value=%20&field_parliament_value=2022&field_employment_history_value=&page=23,ACTIVE
272,"HON. NJERU, LEO WA MUTHENDE",True,False,LOW,95.0,National Assembly,UDA,MBEERE NORTH,EMBU,Member of Parliament,National Assembly of Kenya,https://www.parliament.go.ke/the-national-assembly/hon-njeru-leo-wa-muthende,https://www.parliament.go.ke/the-national-assembly/mps?field_name_value=%20&field_parliament_value=2022&field_employment_history_value=&page=24,ACTIVE
273,HON. NJOROGE MARY WAMAUA WAITHIRA,True,False,LOW,95.0,National Assembly,UDA,MARAGWA,MURANG'A,Member of Parliament,National Assembly of Kenya,https://www.parliament.go.ke/the-national-assembly/hon-njoroge-mary-wamaua-waithira,https://www.parliament.go.ke/the-national-assembly/mps?field_name_value=%20&field_parliament_value=2022&field_employment_history_value=&page=24,ACTIVE
274,HON. NTUTU KITILAI OLE,True,False,LOW,95.0,National Assembly,IND,NAROK SOUTH,NAROK,Member of Parliament,National Assembly of Kenya,https://www.parliament.go.ke/the-national-assembly/hon-ntutu-kitilai-ole,https://www.parliament.go.ke/the-national-assembly/mps?field_name_value=%20&field_parliament_value=2022&field_employment_history_value=&page=24,ACTIVE
275,HON. NTWIGA PATRICK MUNENE,True,False,LOW,95.0,National Assembly,UDA,CHUKA IGAMBANG'OMBE,THARAKA - NITHI,Member of Parliament,National Assembly of Kenya,https://www.parliament.go.ke/the-national-assembly/hon-ntwiga-patrick-munene,https://www.parliament.go.ke/the-national-assembly/mps?field_name_value=%20&field_parliament_value=2022&field_employment_history_value=&page=24,ACTIVE
276,HON. NYAKUNDI JAPHETH MOKAYA,True,False,LOW,95.0,National Assembly,UDA,KITUTU CHACHE NORTH,KISII,Member of Parliament,National Assembly of Kenya,https://www.parliament.go.ke/the-national-assembly/hon-nyakundi-japheth-mokaya,https://www.parliament.go.ke/the-national-assembly/mps?field_name_value=%20&field_parliament_value=2022&field_employment_history_value=&page=24,ACTIVE
277,HON. NYAMAI RACHAEL KAKI,True,False,LOW,95.0,National Assembly,JP,KITUI SOUTH,KITUI,Member of Parliament,National Assembly of Kenya,https://www.parliament.go.ke/the-national-assembly/hon-nyamai-rachael-kaki-0,https://www.parliament.go.ke/the-national-assembly/mps?field_name_value=%20&field_parliament_value=2022&field_employment_history_value=&page=24,ACTIVE
278,HON. NYAMITA MARK OGOLLA,True,False,LOW,95.0,National Assembly,ODM,URIRI,MIGORI,Member of Parliament,National Assembly of Kenya,https://www.parliament.go.ke/the-national-assembly/hon-nyamita-mark-ogolla-0,https://www.parliament.go.ke/the-national-assembly/mps?field_name_value=%20&field_parliament_value=2022&field_employment_history_value=&page=24,ACTIVE
279,"HON. NYAMOKO, JOASH NYAMACHE",True,False,LOW,95.0,National Assembly,UDA,NORTH MUGIRANGO,NYAMIRA,Member of Parliament,National Assembly of Kenya,https://www.parliament.go.ke/the-national-assembly/hon-nyamoko-joash-nyamache-0,https://www.parliament.go.ke/the-national-assembly/mps?field_name_value=%20&field_parliament_value=2022&field_employment_history_value=&page=24,ACTIVE
280,HON. NYENZE EDITH VETHI,True,False,LOW,95.0,National Assembly,WDM,KITUI WEST,KITUI,Member of Parliament,National Assembly of Kenya,https://www.parliament.go.ke/the-national-assembly/hon-nyenze-edith-vethi,https://www.parliament.go.ke/the-national-assembly/mps?field_name_value=%20&field_parliament_value=2022&field_employment_history_value=&page=24,ACTIVE
281,HON. NYIKAL WAMBURA JAMES,True,False,LOW,95.0,National Assembly,ODM,SEME,KISUMU,Member of Parliament,National Assembly of Kenya,https://www.parliament.go.ke/the-national-assembly/hon-nyikal-wambura-james,https://www.parliament.go.ke/the-national-assembly/mps?field_name_value=%20&field_parliament_value=2022&field_employment_history_value=&page=24,ACTIVE
282,"HON. NYORO, SAMSON NDINDI",True,False,LOW,95.0,National Assembly,UDA,KIHARU,MURANG’A,Member of Parliament,National Assembly of Kenya,https://www.parliament.go.ke/the-national-assembly/hon-nyoro-samson-ndindi,https://www.parliament.go.ke/the-national-assembly/mps?field_name_value=%20&field_parliament_value=2022&field_employment_history_value=&page=25,ACTIVE
283,"HON. NZENGU, PAUL MUSYIMI",True,False,LOW,95.0,National Assembly,WDM,MWINGI NORTH,MWINGI,Member of Parliament,National Assembly of Kenya,https://www.parliament.go.ke/the-national-assembly/hon-nzengu-paul-musyimi,https://www.parliament.go.ke/the-national-assembly/mps?field_name_value=%20&field_parliament_value=2022&field_employment_history_value=&page=25,ACTIVE
284,HON. NZIOKA ERASTUS KIVASU,True,False,LOW,95.0,National Assembly,WDM,MBOONI,MAKUENI,Member of Parliament,National Assembly of Kenya,https://www.parliament.go.ke/the-national-assembly/hon-nzioka-erastus-kivasu,https://www.parliament.go.ke/the-national-assembly/mps?field_name_value=%20&field_parliament_value=2022&field_employment_history_value=&page=25,ACTIVE
285,"HON. OBARA EVE AKINYI, CBS",True,False,LOW,95.0,National Assembly,ODM,KABONDO KASIPUL,HOMA BAY,Member of Parliament,National Assembly of Kenya,https://www.parliament.go.ke/the-national-assembly/hon-obara-eve-akinyi-cbs,https://www.parliament.go.ke/the-national-assembly/mps?field_name_value=%20&field_parliament_value=2022&field_employment_history_value=&page=25,ACTIVE
286,"HON. OBIRI, INNOCENT MOMANYI",True,False,LOW,95.0,National Assembly,WDM,BOBASI,KISII,Member of Parliament,National Assembly of Kenya,https://www.parliament.go.ke/the-national-assembly/hon-obiri-innocent-momanyi,https://www.parliament.go.ke/the-national-assembly/mps?field_name_value=%20&field_parliament_value=2022&field_employment_history_value=&page=25,ACTIVE
287,HON. OBO RUWEIDA MOHAMED,True,False,LOW,95.0,National Assembly,JP,LAMU EAST,LAMU,Member of Parliament,National Assembly of Kenya,https://www.parliament.go.ke/the-national-assembly/hon-obo-ruweida-mohamed,https://www.parliament.go.ke/the-national-assembly/mps?field_name_value=%20&field_parliament_value=2022&field_employment_history_value=&page=25,ACTIVE
288,HON. OCHIENG DAVID OUMA,True,False,LOW,95.0,National Assembly,MDG,UGENYA,SIAYA,Member of Parliament,National Assembly of Kenya,https://www.parliament.go.ke/the-national-assembly/hon-ochieng-david-ouma,https://www.parliament.go.ke/the-national-assembly/mps?field_name_value=%20&field_parliament_value=2022&field_employment_history_value=&page=25,ACTIVE
